Date,URL,Tweet
2023-06-14 00:38:51+00:00,https://twitter.com/elonmusk/status/1668780000592502786,@Jason 💯
2023-06-13 19:42:21+00:00,https://twitter.com/elonmusk/status/1668705383534276609,@GRDecter Wow
2023-06-13 19:35:55+00:00,https://twitter.com/elonmusk/status/1668703764897775616,@WallStreetSilv !
2023-06-13 19:15:06+00:00,https://twitter.com/elonmusk/status/1668698527134875648,@JonathanTurley 💯
2023-06-13 19:12:35+00:00,https://twitter.com/elonmusk/status/1668697894944161792,@MartinViecha Yup 📈
2023-06-13 18:53:25+00:00,https://twitter.com/elonmusk/status/1668693071255445513,@GailAlfarATX Exactly
2023-06-13 18:27:57+00:00,https://twitter.com/elonmusk/status/1668686662212132876,"@alx If Apple competes against the whole world, Apple will have the whole world against it. This is not a winning scenario."
2023-06-13 18:24:16+00:00,https://twitter.com/elonmusk/status/1668685734239150099,@JonErlichman They need some competition …
2023-06-13 18:23:11+00:00,https://twitter.com/elonmusk/status/1668685463215808512,@ggreenwald Hmm
2023-06-13 18:05:36+00:00,https://twitter.com/elonmusk/status/1668681036480258054,@natfriedman @danielgross 😂
2023-06-13 18:04:40+00:00,https://twitter.com/elonmusk/status/1668680800475152385,@mysteriouskat 😂
2023-06-13 18:01:14+00:00,https://twitter.com/elonmusk/status/1668679938797346832,"@TitterDaily @TwitterSafety Agreed, this is broken in random ways. Will be fixed."
2023-06-13 17:59:36+00:00,https://twitter.com/elonmusk/status/1668679527130603520,@TimSweeneyEpic Major concern
2023-06-13 17:33:56+00:00,https://twitter.com/elonmusk/status/1668673066115711011,"@DavidSacks Perhaps we just need a modern day Sulla
https://t.co/vmfDtW6wVm"
2023-06-13 14:38:34+00:00,https://twitter.com/elonmusk/status/1668628936098721792,"@waitbutwhy My uncle says we’re descended from Charlemagne &amp; Alfred, but I wouldn’t take that to the bank … oh yeah banks 😬"
2023-06-13 14:36:03+00:00,https://twitter.com/elonmusk/status/1668628301672480773,@waitbutwhy 🤣
2023-06-13 14:13:07+00:00,https://twitter.com/elonmusk/status/1668622531534934022,@TeslaSynopsis 6 to 8 weeks
2023-06-13 02:23:01+00:00,https://twitter.com/elonmusk/status/1668443829765111809,@Rainmaker1973 Wow
2023-06-13 01:49:01+00:00,https://twitter.com/elonmusk/status/1668435272235720705,@ScienceNews “Studies show …”
2023-06-13 01:15:12+00:00,https://twitter.com/elonmusk/status/1668426760420048899,@Damadeferroofic Will investigate
